,Region,Province,District,Sector,Subsector,Job Requirement,Program,Type of Program,Demand,Worst Demand,Base Demand,Best Demand,Program_upper
114,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (EXTERNAL),WAREHOUSING SERVICES NC II,With TR,HIGH,30,50,100,WAREHOUSING SERVICES NC II
115,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (INTERNAL),WAREHOUSING SERVICES NC II,With TR,HIGH,30,50,100,WAREHOUSING SERVICES NC II
116,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,WATERPROOFER (SLABS),NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
117,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,WATERPROOFER (SLABS),NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
118,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL HORIZONTAL,WATERPROOFER (VERTICAL WALLS),CONSTRUCTION PAINTING NC II,With TR,HIGH,30,50,100,CONSTRUCTION PAINTING NC II
119,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL HORIZONTAL,WATERPROOFER (VERTICAL WALLS),CONSTRUCTION PAINTING NC II,With TR,HIGH,30,50,100,CONSTRUCTION PAINTING NC II
120,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",WELDER (GAS),GAS WELDING NC I,With TR,MEDIUM,10,15,30,GAS WELDING NC I
121,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION
",WELDER (GAS),GAS WELDING NC II,With TR,HIGH,30,50,100,GAS WELDING NC II
122,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,WELDER (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
123,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,WELDER (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
124,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),FLUX-CORED ARC WELDING (FCAW) NC II,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC II
125,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),GAS TUNGSTEN ARC WELDING (GTAW) NC II,With TR,HIGH,30,50,100,GAS TUNGSTEN ARC WELDING (GTAW) NC II
126,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS,WELDER (STRUCTURAL),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,HIGH,30,50,100,MANUAL METAL ARC WELDING (MMAW) NC II
127,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,WHEEL LOADER OPERATOR,HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II,With TR,MEDIUM,10,15,30,HEAVY EQUIPMENT OPERATION (WHEEL LOADER) NC II
235,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,"
GTAW/TIG WELDER",GAS TUNGSTEN ARC WELDING (GTAW) NC II,With TR,HIGH,30,50,100,GAS TUNGSTEN ARC WELDING (GTAW) NC II
236,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING," _x000D_
 	_x000D_
PIPE WELDER (SAW)",SUBMERGED ARC WELDING (SAW) NC II,With TR,LOW,3,5,150,SUBMERGED ARC WELDING (SAW) NC II
237,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,AUTOMOTIVE AND LAND TRANSPORTATION PRODUCTION (OEM) ASSEMBLY,AUTO ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,With TR,LOW,3,5,150,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II
238,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,BAKER,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II,With TR,HIGH,30,50,100,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II
239,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,CALIBRATION TECHNICIAN,INSTRUMENTATION AND CONTROL SERVICING NC II,With TR,HIGH,30,50,100,INSTRUMENTATION AND CONTROL SERVICING NC II
240,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC I,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC I
241,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC III,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC III
242,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,CARBON STEEL PLATE/ PIPE WELDER (MMAW),MANUAL METAL ARC WELDING (MMAW) NC IV,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC IV
243,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,FURNITURE AND FIXTURES,CARPENTER,CARPENTRY NC II,With TR,HIGH,30,50,100,CARPENTRY NC II
244,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,CULINARY,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
245,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,DATABASE ADMINISTRATOR,PROGRAMMING (ORACLE DATABASE) NC III,With TR,LOW,3,5,150,PROGRAMMING (ORACLE DATABASE) NC III
246,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,ELECTRICAL LEADMAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,With TR,HIGH,30,50,100,ELECTRICAL INSTALLATION AND MAINTENANCE NC III
247,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,With TR,LOW,3,5,150,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II
248,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,FCAW PLATE WELDER (ALLOY STEEL),FLUX-CORED ARC WELDING (FCAW) NC III,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC III
249,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,FURNITURE CARPENTER,CARPENTRY NC III,With TR,LOW,3,5,150,CARPENTRY NC III
250,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,GAME DEVELOPMENT SERVICES,GAME PROGRAMMER,GAME PROGRAMMING NC III,With TR,LOW,3,5,150,GAME PROGRAMMING NC III
251,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,GARMENTS,GARMENT SEWER,DRESSMAKING NC II,With TR,HIGH,30,50,100,DRESSMAKING NC II
252,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,GAS (OXY-ACETYLENE) WELDER,GAS WELDING NC I,With TR,LOW,3,5,150,GAS WELDING NC I
253,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,GAS WELDER (OXY-ACETYLENE),GAS WELDING NC II,With TR,HIGH,30,50,100,GAS WELDING NC II
254,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,GMAW WELDER (ALLOY STEEL),GAS METAL ARC WELDING (GMAW) NC III,With TR,LOW,3,5,150,GAS METAL ARC WELDING (GMAW) NC III
255,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,GTAW OR TIG PIPE WELDER (ALLOY STEEL),GAS TUNGSTEN ARC WELDING (GTAW) NC IV,With TR,LOW,3,5,150,GAS TUNGSTEN ARC WELDING (GTAW) NC IV
256,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,GARMENTS,INDUSTRIAL SEWING MACHINE OPERATORS,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
257,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INSTRUMENT TECHNICIAN 2,INSTRUMENTATION AND CONTROL SERVICING NC III,With TR,LOW,3,5,150,INSTRUMENTATION AND CONTROL SERVICING NC III
258,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INSTRUMENT TECHNICIAN 3,INSTRUMENTATION AND CONTROL SERVICING NC IV,With TR,LOW,3,5,150,INSTRUMENTATION AND CONTROL SERVICING NC IV
259,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INTEGRATION SPECIALIST,PROGRAMMING (.NET TECHNOLOGY) NC III,With TR,LOW,3,5,150,PROGRAMMING (.NET TECHNOLOGY) NC III
260,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,KITCHEN SUPERVISOR,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III
261,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,MACHINIST,MACHINING NC II,With TR,HIGH,30,50,100,MACHINING NC II
262,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,MACHINIST,MACHINING NC I,With TR,HIGH,30,50,100,MACHINING NC I
263,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,MAINTENANCE ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,With TR,HIGH,30,50,100,ELECTRICAL INSTALLATION AND MAINTENANCE NC II
264,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,MANUFACTURING SYSTEMS DEVELOPER,PROGRAMMING (JAVA) NC III,With TR,HIGH,30,50,100,PROGRAMMING (JAVA) NC III
265,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,CONSTRUCTION,MASON,MASONRY NC I,With TR,HIGH,30,50,100,MASONRY NC I
266,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,MILLWRIGHT,NO CORRESPONDING TVET PROGRAM,New and Emerging,MEDIUM,10,15,30,NO CORRESPONDING TVET PROGRAM
267,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,MILLWRIGHT FITTER,NO CORRESPONDING TVET PROGRAM,New and Emerging,MEDIUM,10,15,30,NO CORRESPONDING TVET PROGRAM
268,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,PCB DESIGN TECHNICIAN,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II,With TR,HIGH,30,50,100,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II
269,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PIPE FITTER,PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
270,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PIPE FITTER,PIPEFITTING (METALLIC) NC II,With TR,LOW,3,5,150,PIPEFITTING (METALLIC) NC II
271,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PIPE WELDER (FCAW),FLUX-CORED ARC WELDING (FCAW) NC II,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC II
272,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PIPE WELDER (GMAW),GAS METAL ARC WELDING (GMAW) NC II,With TR,HIGH,30,50,100,GAS METAL ARC WELDING (GMAW) NC II
273,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PLATE WELDER (FCAW),FLUX-CORED ARC WELDING (FCAW) NC I,With TR,LOW,3,5,150,FLUX-CORED ARC WELDING (FCAW) NC I
274,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PLATE WELDER (GMAW),GAS METAL ARC WELDING (GMAW) NC I,With TR,LOW,3,5,150,GAS METAL ARC WELDING (GMAW) NC I
275,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PLATE WELDER (SAW),SUBMERGED ARC WELDING (SAW) NC I,With TR,LOW,3,5,150,SUBMERGED ARC WELDING (SAW) NC I
276,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,PRECISION GRINDING MACHINE OPERATOR,MACHINING NC III,With TR,LOW,3,5,150,MACHINING NC III
277,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,"HEATING, VENTILATION, AIRCONDITIONING AND REFRIGERATION",RAC TECHNICIAN/ INSTALLERS,RAC SERVICING (DOMRAC) NC II,With TR,HIGH,30,50,100,RAC SERVICING (DOMRAC) NC II
278,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,"HEATING, VENTILATION, AIRCONDITIONING AND REFRIGERATION",RAC TECHNICIAN/ INSTALLERS,COMMERCIAL AIR-CONDITIONING INSTALLATION AND SERVICING NC III,With TR,HIGH,30,50,100,COMMERCIAL AIR-CONDITIONING INSTALLATION AND SERVICING NC III
279,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,"SOLDERING, MICROSCOPE OPERATION",ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II,With TR,HIGH,30,50,100,ELECTRONIC PRODUCTS ASSEMBLY AND SERVICING NC II
280,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,SOUS CHEF,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV
281,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,SUPERVISING TECHNICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC IV,With TR,LOW,3,5,150,ELECTRICAL INSTALLATION AND MAINTENANCE NC IV
282,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,GARMENTS,TAILOR,TAILORING NC II,With TR,MEDIUM,10,15,30,TAILORING NC II
283,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,WELDER,MANUAL METAL ARC WELDING (MMAW) NC II,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC II
284,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,WELDERS (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,With TR,LOW,3,5,150,MANUAL METAL ARC WELDING (MMAW) NC II
312,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,AUTO TECHNICIANS,AUTOMOTIVE SERVICING NC I,With TR,HIGH,30,50,100,AUTOMOTIVE SERVICING NC I
313,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,BARISTA,BARISTA NC II,With TR,HIGH,30,50,100,BARISTA NC II
314,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,BARTENDING,BARTENDING NC II,With TR,HIGH,30,50,100,BARTENDING NC II
315,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,BELL MAN,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
316,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,BOILER TECHNICIANS,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
317,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,BREAD AND PASTRIES ,FOOD AND BEVERAGE SERVICES NC II,With TR,HIGH,30,50,100,FOOD AND BEVERAGE SERVICES NC II
318,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,BUSINESS CLERK,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
319,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,CAKE MAKING,TOURISM PROMOTION SERVICES NC II,With TR,HIGH,30,50,100,TOURISM PROMOTION SERVICES NC II
320,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,CONCIERGE,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
321,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"COOK OR COMMIS, ASSISTANT COOK",FOOD PRODUCTION (BREAD AND PATISSERIE) NC II,With TR,HIGH,30,50,100,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II
322,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,CUSTOMER SERVICE,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
323,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,DOOR MAN,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
324,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FOOD SAFETY MANAGEMENT,NO CORRESPONDING TVET PROGRAM,New and Emerging,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
325,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FRONT DESK /FRONT LINERS,FOOD AND BEVERAGE SERVICES NC II,With TR,HIGH,30,50,100,FOOD AND BEVERAGE SERVICES NC II
326,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,FRONT OFFICE MANAGER,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
327,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,GUEST RELATION OFFICER,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
328,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HANDYMAN,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
329,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HOUSEKEEPER / SECTION HEAD,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
330,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,KITCHEN MECHANICS,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
331,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"KITCHEN SUPERVISOR, HEAD CHEF, BANQUET HEAD COOK/CHEF",FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III
332,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,LAUNDRY TECHNICIANS,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
333,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,LINEN ATTENDANT,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
334,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,RESERVATION CLERK,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
335,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,ROOM ATTENDANT/ HOUSEKEEPING SPECIALIST,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
336,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,SERVICE ATTENDANTS ,CUSTOMER SERVICES NC II,With TR,LOW,3,5,150,CUSTOMER SERVICES NC II
337,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,SERVICE CREW / FOOD ATTENDANTS / FB PRODUCTION / WAITER / WAITRESS,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
338,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"SOUS CHEF, EXECUTIVE SOUS CHEF",FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV
339,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,STEWARDS ,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
340,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,TELEPHONE OPERATOR,CUSTOMER SERVICES NC II,With TR,LOW,3,5,150,CUSTOMER SERVICES NC II
341,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,THERMAL CLEANER,NO CORRESPONDING TVET PROGRAM,With TR,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
342,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),TRAVEL AND TOUR,TOUR GUIDING,TOUR GUIDING SERVICES NC III,With TR,LOW,3,5,150,TOUR GUIDING SERVICES NC III
343,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),TRAVEL AND TOURS,TOUR PACKAGING STAFF,TOUR PACKAGING (FIT AD HOC DOMESTIC) SERVICES NC II,With TR,LOW,3,5,150,TOUR PACKAGING (FIT AD HOC DOMESTIC) SERVICES NC II
344,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,UPHOLSTERY CLEANER,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
349,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,PROCESSED FOOD AND BEVERAGES,CACAO PROCESSING TECHNICIAN,NO CORRESPONDING TVET PROGRAM,With CS,HIGH,30,50,100,NO CORRESPONDING TVET PROGRAM
350,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,"VERTICAL CONSTRUCTION
HORIZONTAL CONSTRUCTION
INDUSTRY/INDUSTRIAL CONSTRUCTION
RESIDENTIAL CONSTRUCTION",DRAFTSMAN,TECHNICAL DRAFTING NC II,With TR,MEDIUM,10,15,30,TECHNICAL DRAFTING NC II
351,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS," _x000D_
 	_x000D_
MECHATRONICS AND AUTOMATION TECHNICIAN",MECHATRONICS SERVICING NC II,With TR,HIGH,30,50,100,MECHATRONICS SERVICING NC II
434,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,METALS AND ENGINEERING,INSTRUMENTATION TECHNICIAN,DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY,Diploma Programs,HIGH,30,50,100,DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY
435,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,RESIDENTIAL/COMMERCIAL WIRING TECHNICIAN,DIPLOMA PROGRAM IN ELECTRICAL ENGINEERING TECHNOLOGY,Diploma Programs,HIGH,30,50,100,DIPLOMA PROGRAM IN ELECTRICAL ENGINEERING TECHNOLOGY
436,REGION_VII,CEBU,"Cebu City, District 1",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INDUSTRIAL ELECTRONIC TECHNICIAN,DIPLOMA PROGRAM IN ELECTRONICS ENGINEERING TECHNOLOGY,Diploma Programs,HIGH,30,50,100,DIPLOMA PROGRAM IN ELECTRONICS ENGINEERING TECHNOLOGY
437,REGION_VII,CEBU,"Cebu City, District 1",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HOTEL MANAGER,DIPLOMA PROGRAM IN HOTEL AND RESTAURANT TECHNOLOGY,Diploma Programs,HIGH,30,50,100,DIPLOMA PROGRAM IN HOTEL AND RESTAURANT TECHNOLOGY
439,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,"HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE",BULLDOZER OPERATOR,HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II,With TR,HIGH,30,50,100,HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II
440,REGION_VII,CEBU,"Cebu City, District 1",CONSTRUCTION,"HORIZONTAL CONSTRUCTION, RESIDENTIAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION"," _x000D_
 	_x000D_
PV SYSTEMS INSTALLATION TECHNICIAN",PV SYSTEMS INSTALLATION NC II,With TR,MEDIUM,10,15,30,PV SYSTEMS INSTALLATION NC II
