,,,,,,,,,Supply Gap %,,Registered Programs Gap,,Trainers Gap,,Assessment Center Gap,,Competency Assessors Gap,
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION|MOTOR GRADER OPERATOR|HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION,MOTOR GRADER OPERATOR,HEAVY EQUIPMENT OPERATION (MOTOR GRADER) NC II,WITH TR,,"2,267",753,693,5,4,0,0,1,1,0,0
REGION_VII|CONSTRUCTION|HYDRAULIC EXCAVATOR OPERATOR|HYDRAULIC OPERATORS|HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II|WITH TR,REGION_VII,CONSTRUCTION,HYDRAULIC EXCAVATOR OPERATOR,HYDRAULIC OPERATORS,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II,WITH TR,,"1,704",853,426,6,2,4,1,1,0,0,0
REGION_VII|CONSTRUCTION|INDOOR ENVIRONMENT QUALITY|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR,REGION_VII,CONSTRUCTION,INDOOR ENVIRONMENT QUALITY,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,,"1,354",677,339,5,2,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|INDUSTRIAL PLUMBING|PLUMBERS|PLUMBING NC III|WITH TR,REGION_VII,CONSTRUCTION,INDUSTRIAL PLUMBING,PLUMBERS,PLUMBING NC III,WITH TR,,"1,704",853,426,8,4,5,2,4,1,1,1
REGION_VII|CONSTRUCTION|MMAW|WELDER|MANUAL METAL ARC WELDING (MMAW) NC II|WITH TR,REGION_VII,CONSTRUCTION,MMAW,WELDER,MANUAL METAL ARC WELDING (MMAW) NC II,WITH TR,,"1,704",853,426,6,3,5,2,4,1,1,1
REGION_VII|CONSTRUCTION|MOBILE CRANE OPERATOR|CRANE OPERATORS|HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,MOBILE CRANE OPERATOR,CRANE OPERATORS,HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III,WITH TR,,"1,704",853,426,6,3,5,2,4,1,1,1
REGION_VII|CONSTRUCTION|OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR|DUMP TRUCK OPERATOR|HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II|WITH TR,REGION_VII,CONSTRUCTION,OFF-HIGHWAY DUMP TRUCK (RIGID) OPERATOR,DUMP TRUCK OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID OFF-HIGHWAY DUMP TRUCK) NC II,WITH TR,,"1,704",853,426,2,1,4,1,1,0,1,1
REGION_VII|CONSTRUCTION|PIPEFITTER|FITTERS|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,CONSTRUCTION,PIPEFITTER,FITTERS,PIPEFITTING (METALLIC) NC II,WITH TR,,"1,704",853,426,5,2,5,2,4,1,1,1
REGION_VII|CONSTRUCTION|PROGRAMABLE LOGIC CONTROLLER|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC IV|WITH TR,REGION_VII,CONSTRUCTION,PROGRAMABLE LOGIC CONTROLLER,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC IV,WITH TR,,"1,413",707,353,1,0,5,2,3,1,1,1
REGION_VII|CONSTRUCTION|RAC TECHNICIAN|RAC/HVAC TECHNICIAN/INSTALLER|RAC SERVICING (DOMRAC) NC II|WITH TR,REGION_VII,CONSTRUCTION,RAC TECHNICIAN,RAC/HVAC TECHNICIAN/INSTALLER,RAC SERVICING (DOMRAC) NC II,WITH TR,,"1,699",850,425,8,4,3,0,4,1,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|AIRCON INSTALLER (COMMERCIAL/ INDUSTRIAL)|RAC SERVICING (DOMRAC) NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,AIRCON INSTALLER (COMMERCIAL/ INDUSTRIAL),RAC SERVICING (DOMRAC) NC II,WITH TR,,"4,028","1,530","1,168",10,4,0,0,2,0,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|ELECTRICIAN (COMMERCIAL AND INDUSTRIAL BUILDING)|ELECTRICAL INSTALLATION AND MAINTENANCE NC III|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELECTRICIAN (COMMERCIAL AND INDUSTRIAL BUILDING),ELECTRICAL INSTALLATION AND MAINTENANCE NC III,WITH TR,,"9,368","3,206","3,460",34,28,0,0,14,14,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|ELEVATOR INSTALLER|ELECTRICAL INSTALLATION AND MAINTENANCE NC III|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,ELEVATOR INSTALLER,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,WITH TR,,"3,674","1,322","1,090",6,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PIPEFITTER (FIRE PROTECTION SYSTEM)|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,WITH TR,,"2,257",748,691,5,3,0,0,1,1,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PIPEFITTER (PUMP EQUIPMENT)|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,WITH TR,,"2,257",748,691,5,3,0,0,1,1,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PIPEFITTER|PLUMBING NC III|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER,PLUMBING NC III,WITH TR,,"2,734",546,956,0,0,1,2,0,2,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PLUMBER|PLUMBING NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PLUMBER,PLUMBING NC II,WITH TR,,"3,636","1,302","1,082",6,0,4,1,0,0,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|SEALANT APPLICATOR|CONSTRUCTION PAINTING NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,SEALANT APPLICATOR,CONSTRUCTION PAINTING NC II,WITH TR,,"3,688","1,328","1,094",8,2,1,0,2,0,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS|CONSTRUCTION ASSISTANT (HOUSEKEEPING)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,CONSTRUCTION ASSISTANT (HOUSEKEEPING),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"4,984","1,876","1,536",16,10,5,2,6,4,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS|PAINTER|CONSTRUCTION PAINTING NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION HORIZONTAL DIRECT WORKERS,PAINTER,CONSTRUCTION PAINTING NC II,WITH TR,,"9,382","3,212","3,464",36,30,2,2,16,14,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL|DRY WALL AND CEILING INSTALLER|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,DRY WALL AND CEILING INSTALLER,CARPENTRY NC II,WITH TR,,"11,866","4,856","3,782",42,30,4,2,12,8,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL|ROOF INSTALLER|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL,ROOF INSTALLER,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"2,734",546,956,2,4,1,2,0,2,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION|CARPENTRY (FINISHING & WOODWORKING)|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,CARPENTRY (FINISHING & WOODWORKING),CARPENTRY NC II,WITH TR,,"11,866","4,856","3,782",40,28,0,0,12,8,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION|MASONRY (FINISHING)|MASONRY NC I|WITH TR,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,MASONRY (FINISHING),MASONRY NC I,WITH TR,,"8,229","3,432","2,286",24,9,5,3,6,0,0,0
"REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION|SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)|SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD)|WITH TR",REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,"SCAFFOLDER (INSPECTION, QUALITY ASSURANCE)",SCAFFOLDING WORKS NC II (SUPPORTED TYPE SCAFFOLD),WITH TR,,"6,130","2,026","2,046",16,14,0,0,8,6,0,0
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION|SCAFFOLDER|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,SCAFFOLDER,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"3,762","1,008","1,446",8,8,2,2,4,4,1,1
REGION_VII|CONSTRUCTION|RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION|WATERPROOFER (SLABS)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,RESIDENTIAL CONSTRUCTION VERTICAL CONSTRUCTION,WATERPROOFER (SLABS),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"6,198","2,740","1,670",24,14,5,3,8,4,1,1
REGION_VII|CONSTRUCTION|ROUGH AND FINISHING CARPENTER|CARPENTERS|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,ROUGH AND FINISHING CARPENTER,CARPENTERS,CARPENTRY NC II,WITH TR,,"1,697",849,425,8,4,3,0,1,0,0,0
REGION_VII|CONSTRUCTION|ROUGH MASON|MASON|MASONRY NC I|WITH TR,REGION_VII,CONSTRUCTION,ROUGH MASON,MASON,MASONRY NC I,WITH TR,,"1,651",826,413,6,2,5,2,0,0,0,0
REGION_VII|CONSTRUCTION|SOLAR PANEL INSTALLATION|SOLAR TECHNICIAN|PV SYSTEMS INSTALLATION NC II|WITH TR,REGION_VII,CONSTRUCTION,SOLAR PANEL INSTALLATION,SOLAR TECHNICIAN,PV SYSTEMS INSTALLATION NC II,WITH TR,,"1,704",853,426,8,4,4,1,4,1,1,1
REGION_VII|CONSTRUCTION|STRUCTURAL STEEL ERECTOR|STEEL MAN|REINFORCING STEEL WORKS NC II|WITH TR,REGION_VII,CONSTRUCTION,STRUCTURAL STEEL ERECTOR,STEEL MAN,REINFORCING STEEL WORKS NC II,WITH TR,,"1,704",853,426,7,3,4,1,1,0,1,1
REGION_VII|CONSTRUCTION|SYSTEM FORMWORKS INSTALLER|SYSTEM FORMWORK INSTALLER|SYSTEM FORMWORKS INSTALLATION NC II|WITH TR,REGION_VII,CONSTRUCTION,SYSTEM FORMWORKS INSTALLER,SYSTEM FORMWORK INSTALLER,SYSTEM FORMWORKS INSTALLATION NC II,WITH TR,,"1,704",853,426,5,2,5,2,1,0,1,1
REGION_VII|CONSTRUCTION|TILE SETTER|TILE SETTER|TILE SETTING NC II|WITH TR,REGION_VII,CONSTRUCTION,TILE SETTER,TILE SETTER,TILE SETTING NC II,WITH TR,,"1,702",852,425,7,3,5,2,1,0,1,1
REGION_VII|CONSTRUCTION|TRANSIT MIXER OPERATOR|TRANSIT MIXER OPERATOR|HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II|WITH TR,REGION_VII,CONSTRUCTION,TRANSIT MIXER OPERATOR,TRANSIT MIXER OPERATOR,HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II,WITH TR,,"1,704",853,426,2,1,4,1,1,0,1,1
"REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION
HORIZONTAL CONSTRUCTION
INDUSTRY/INDUSTRIAL CONSTRUCTION
RESIDENTIAL CONSTRUCTION|DRAFTSMAN|TECHNICAL DRAFTING NC II|WITH TR",REGION_VII,CONSTRUCTION,"VERTICAL CONSTRUCTION
HORIZONTAL CONSTRUCTION
INDUSTRY/INDUSTRIAL CONSTRUCTION
RESIDENTIAL CONSTRUCTION",DRAFTSMAN,TECHNICAL DRAFTING NC II,WITH TR,,"2,508",928,783,4,2,0,0,0,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WELDER (GAS)|GAS WELDING NC I|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WELDER (GAS),GAS WELDING NC I,WITH TR,,"4,275","1,284","1,713",16,16,2,2,8,8,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WELDER (GAS)|GAS WELDING NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WELDER (GAS),GAS WELDING NC II,WITH TR,,"4,690","1,606","1,732",18,15,5,2,9,8,1,1
"REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECT WORKERS CORPORATE SUPPORT|HEO EXCAVATOR|HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II|WITH TR",REGION_VII,CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECT WORKERS CORPORATE SUPPORT",HEO EXCAVATOR,HEAVY EQUIPMENT OPERATION (HYDRAULIC EXCAVATOR) NC II,WITH TR,,"1,844",664,547,5,2,0,0,1,0,0,0
"REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECTO WORKERS CORPORATE SUPPORT|HEO BACKHOE LOADER|HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II|WITH TR",REGION_VII,CONSTRUCTION,"VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION
DIRECTO WORKERS CORPORATE SUPPORT",HEO BACKHOE LOADER,HEAVY EQUIPMENT OPERATION (BACKHOE LOADER) NC II,WITH TR,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION PAINTER (APPLICATION)|CONSTRUCTION PAINTING NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION PAINTER (APPLICATION),CONSTRUCTION PAINTING NC II,WITH TR,,"9,382","3,212","3,464",36,30,1,0,16,14,0,0
"REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))|CONSTRUCTION PAINTING NC II|WITH TR",REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,"CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))",CONSTRUCTION PAINTING NC II,WITH TR,,"1,844",664,547,4,1,1,0,1,0,0,0
"REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))|TILE SETTING NC II|WITH TR",REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,"CONSTRUCTION PAINTER (REPAIR AND ARTISTIC APPLICATION, MIXING))",TILE SETTING NC II,WITH TR,,"1,778",631,531,3,0,0,0,1,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|DRY WALL AND CEILING INSTALLER|CARPENTRY NC III|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,DRY WALL AND CEILING INSTALLER,CARPENTRY NC III,WITH TR,,"2,734",546,956,2,4,0,1,0,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|GLASS INSTALLER (GLAZING WORKS)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,GLASS INSTALLER (GLAZING WORKS),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"2,734",546,956,2,4,1,2,0,2,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|LAMINATE INSTALLER|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,LAMINATE INSTALLER,CARPENTRY NC II,WITH TR,,"11,866","4,856","3,782",40,28,0,0,12,8,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|TILE SETTING|TILE SETTING NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TILE SETTING,TILE SETTING NC II,WITH TR,,"3,556","1,262","1,062",6,0,0,0,2,0,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|AIRLESS PAINTER|CONSTRUCTION PAINTING NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,AIRLESS PAINTER,CONSTRUCTION PAINTING NC II,WITH TR,,"3,688","1,328","1,094",8,2,1,0,2,0,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|STEELMAN|REINFORCING STEEL WORKS NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,STEELMAN,REINFORCING STEEL WORKS NC II,WITH TR,,"2,561",914,853,8,5,5,2,3,2,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|SURVEY ASSISTANT|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SURVEY ASSISTANT,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,881",504,723,4,4,2,2,2,2,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|SYSTEM FORWORKS INSTALLER|SYSTEM FORMWORKS INSTALLATION NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SYSTEM FORWORKS INSTALLER,SYSTEM FORMWORKS INSTALLATION NC II,WITH TR,,"1,867",676,559,4,1,5,2,1,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|FDAS TECHNICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,FDAS TECHNICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,,"7,497","3,610","1,981",21,7,0,0,5,2,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PIPEFITTER (FIRE PROTECTION SYSTEM)|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (FIRE PROTECTION SYSTEM),PIPEFITTING (METALLIC) NC II,WITH TR,,"2,257",748,691,5,3,0,0,1,1,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|PIPEFITTER (PUMP EQUIPMENT)|PIPEFITTING (METALLIC) NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,PIPEFITTER (PUMP EQUIPMENT),PIPEFITTING (METALLIC) NC II,WITH TR,,"2,257",748,691,5,3,0,0,1,1,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN|WELDER (SMAW)|MANUAL METAL ARC WELDING (MMAW) NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION HORIZONTAL CONTRUCTN,WELDER (SMAW),MANUAL METAL ARC WELDING (MMAW) NC II,WITH TR,,"16,998","8,500","4,250",18,4,5,3,31,15,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS|CARPENTRY (FINISHING)|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS,CARPENTRY (FINISHING),CARPENTRY NC II,WITH TR,,"5,933","2,428","1,891",20,14,0,0,6,4,0,0
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS|CARPENTRY (ROUGH)|CARPENTRY NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION RESIDENTIAL CONSTRUCTION HORIZONTAL CONSTRUCTION DIRECT WORKERS,CARPENTRY (ROUGH),CARPENTRY NC II,WITH TR,,"5,933","2,428","1,891",21,15,5,3,7,5,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|FINISHING MASON|MASONRY NC III|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,FINISHING MASON,MASONRY NC III,WITH TR,,"1,367",273,478,1,2,1,2,0,1,1,1
REGION_VII|CONSTRUCTION|VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|SPECIALIZED CARPENTER|CARPENTRY NC III|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,SPECIALIZED CARPENTER,CARPENTRY NC III,WITH TR,,"1,367",273,478,1,2,0,1,0,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL HORIZONTAL|WATERPROOFER (VERTICAL WALLS)|CONSTRUCTION PAINTING NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL HORIZONTAL,WATERPROOFER (VERTICAL WALLS),CONSTRUCTION PAINTING NC II,WITH TR,,"3,688","1,328","1,094",8,2,1,0,2,0,1,1
REGION_VII|CONSTRUCTION|VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS|TRANSIT MIXER|HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II|WITH TR,REGION_VII,CONSTRUCTION,VERTICAL INDUSTRIAL RESIDENTIAL DIRECT WORKS EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS,TRANSIT MIXER,HEAVY EQUIPMENT OPERATION (TRANSIT MIXER) NC II,WITH TR,,"1,367",273,478,1,2,0,1,0,0,0,0
