REGION_VII|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES|BARANGAY NUTRITION SCHOLARS|COMMUNITY NUTRITION SERVICES NC II|WITH TR,REGION_VII,HUMAN HEALTH / HEALTH CARE,PRIMARY CARE FACILITIES,BARANGAY NUTRITION SCHOLARS,COMMUNITY NUTRITION SERVICES NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
"REGION_VII|HUMAN HEALTH / HEALTH CARE|PRIMARY CARE FACILITIES|COMMUNITY HEALTH WORKERS 
BARANGAY HEALTH WORKERS|BARANGAY HEALTH SERVICES NC II|WITH TR",REGION_VII,HUMAN HEALTH / HEALTH CARE,PRIMARY CARE FACILITIES,"COMMUNITY HEALTH WORKERS 
BARANGAY HEALTH WORKERS",BARANGAY HEALTH SERVICES NC II,WITH TR,,676,676,609,484,450,0,0,0,0,0,0,0,0,,604,604,547,441,410,0,0,0,0,0,0,0,0
REGION_VII|HUMAN HEALTH / HEALTH CARE|WELLNESS FACILITIES|MASSAGE THERAPISTS|HILOT (WELLNESS MASSAGE) NC II|WITH TR,REGION_VII,HUMAN HEALTH / HEALTH CARE,WELLNESS FACILITIES,MASSAGE THERAPISTS,HILOT (WELLNESS MASSAGE) NC II,WITH TR,,"2,056","1,053",948,759,706,0,0,0,0,"1,003",903,723,673,,"1,153",833,752,602,562,0,0,0,0,320,289,232,215
REGION_VII|HUMAN HEALTH / HEALTH CARE|WELLNESS FACILITIES|MASSAGE THERAPISTS|MASSAGE THERAPY NC II|WITH TR,REGION_VII,HUMAN HEALTH / HEALTH CARE,WELLNESS FACILITIES,MASSAGE THERAPISTS,MASSAGE THERAPY NC II,WITH TR,,354,354,319,252,234,0,0,0,0,0,0,0,0,,540,540,490,395,367,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|2D ANIMATOR|2D ANIMATION NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,2D ANIMATOR,2D ANIMATION NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|3D ANIMATOR|3D ANIMATION NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,3D ANIMATOR,3D ANIMATION NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICE|ANIMATION CHECKER|VISUAL GRAPHIC DESIGN NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICE,ANIMATION CHECKER,VISUAL GRAPHIC DESIGN NC III,WITH TR,,"1,279","1,279","1,152",921,853,0,0,0,0,0,0,0,0,,"1,707","1,707","1,537","1,230","1,153",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|2D ANIMATION|2D ANIMATION NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,2D ANIMATION,2D ANIMATION NC III,WITH TR,,853,753,678,543,505,100,90,72,67,0,0,0,0,,426,277,250,201,188,26,23,18,17,123,111,89,83
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|2D ANIMATOR|2D ANIMATION NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,2D ANIMATOR,2D ANIMATION NC III,WITH TR,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,197,178,143,134,80,72,58,54,149,134,107,100
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|ANIMATION ARTIST|ANIMATION NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,ANIMATION ARTIST,ANIMATION NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|ANIMATION SERVICES|CLEAN-UP ARTIST|VISUAL GRAPHIC DESIGN NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,ANIMATION SERVICES,CLEAN-UP ARTIST,VISUAL GRAPHIC DESIGN NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CALL CENTER AGENT|CONTACT CENTER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CALL CENTER AGENT,CONTACT CENTER SERVICES NC II,WITH TR,,926,680,612,488,454,0,0,0,0,246,221,177,165,,757,634,574,462,431,0,0,0,0,123,111,89,83
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CALL CENTER AGENTS|CONTACT CENTER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CALL CENTER AGENTS,CONTACT CENTER SERVICES NC II,WITH TR,,853,753,678,543,505,100,90,72,67,0,0,0,0,,426,277,250,201,188,26,23,18,17,123,111,89,83
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER EXPERIENCE (FINANCE SERVICES)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER EXPERIENCE (FINANCE SERVICES),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,284","1,284","1,156",0,0,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542",0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER EXPERIENCE (HEALTHCARE)|CUSTOMER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER EXPERIENCE (HEALTHCARE),CUSTOMER SERVICES NC II,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER SERVICE REPRESENTATIVE|CONTACT CENTER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER SERVICE REPRESENTATIVE,CONTACT CENTER SERVICES NC II,WITH TR,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,197,178,143,134,80,72,58,54,149,134,107,100
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|CUSTOMER SUPPORT|CUSTOMER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,CUSTOMER SUPPORT,CUSTOMER SERVICES NC II,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DATA ANALYTICS|DATA ANALYTICS LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DATA ANALYTICS,DATA ANALYTICS LEVEL III,WITH CS,,770,770,693,0,0,0,0,0,0,0,0,0,0,,632,632,572,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DIGITAL MARKETING|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DIGITAL MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,,822,822,740,0,0,0,0,0,0,0,0,0,0,,743,743,672,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|DIGITIAL MARKETING PROFICIENCY|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,DIGITIAL MARKETING PROFICIENCY,DIGITAL MARKETING LEVEL III,WITH CS,,822,822,740,0,0,0,0,0,0,0,0,0,0,,743,743,672,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|E COMMERCE|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,E COMMERCE,DIGITAL MARKETING LEVEL III,WITH CS,,822,822,740,0,0,0,0,0,0,0,0,0,0,,743,743,672,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|ENGLISH PROFICIENCY|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,ENGLISH PROFICIENCY,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,890,890,801,0,0,0,0,0,0,0,0,0,0,,620,620,561,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|REPORTERS (WHO CAN DO DIGITAL WORKS AND ARE SOCIAL MEDIA ENTHUSIAST)|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,REPORTERS (WHO CAN DO DIGITAL WORKS AND ARE SOCIAL MEDIA ENTHUSIAST),DIGITAL MARKETING LEVEL III,WITH CS,,770,770,693,0,0,0,0,0,0,0,0,0,0,,587,587,532,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SALES AND MARKETING|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SALES AND MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,,770,770,693,0,0,0,0,0,0,0,0,0,0,,587,587,532,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SALES/TELEMARKETING PROFICIENT WORKFORCE|CUSTOMER SERVICES NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SALES/TELEMARKETING PROFICIENT WORKFORCE,CUSTOMER SERVICES NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|CONTACT CENTER AND BPO|SOCIAL MEDIA MARKETING|DIGITAL MARKETING LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,CONTACT CENTER AND BPO,SOCIAL MEDIA MARKETING,DIGITAL MARKETING LEVEL III,WITH CS,,770,770,693,0,0,0,0,0,0,0,0,0,0,,587,587,532,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|E-COMMERCE|DATA ANALYST|DATA ANALYTICS LEVEL III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,E-COMMERCE,DATA ANALYST,DATA ANALYTICS LEVEL III,WITH TR,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,124,112,90,84,153,138,111,104,149,134,107,100
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|E-COMMERCE|SOCIAL MEDIA MANAGING|CONTENT CREATION (SOCIAL MEDIA) LEVEL III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,E-COMMERCE,SOCIAL MEDIA MANAGING,CONTENT CREATION (SOCIAL MEDIA) LEVEL III,WITH TR,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,197,178,143,134,0,0,0,0,229,206,165,154
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|EDUCATION|ESL TEACHER/TUTOR|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,EDUCATION,ESL TEACHER/TUTOR,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,734","1,400","1,260",0,0,0,0,0,0,334,301,0,0,,"1,778","1,540","1,387",0,0,0,0,0,0,238,215,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPENT SERVICES|DEVELOPERS|WEB DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPENT SERVICES,DEVELOPERS,WEB DEVELOPMENT NC III,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|2D GAME ARTIST|2D GAME ART DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,2D GAME ARTIST,2D GAME ART DEVELOPMENT NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|3D GAME ARTIST|3D GAME ART DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,3D GAME ARTIST,3D GAME ART DEVELOPMENT NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|APPLICATION DEVELOPER|GAME PROGRAMMING NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,APPLICATION DEVELOPER,GAME PROGRAMMING NC III,WITH TR,,484,484,436,346,321,0,0,0,0,0,0,0,0,,705,705,638,513,478,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|APPLICATION DEVELOPMENT|WEB DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,APPLICATION DEVELOPMENT,WEB DEVELOPMENT NC III,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|FRONT END WEB DEVELOPER|VISUAL GRAPHIC DESIGN NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,FRONT END WEB DEVELOPER,VISUAL GRAPHIC DESIGN NC III,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|GAME DEVELOPMENT|GAME PROGRAMMING NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,GAME DEVELOPMENT,GAME PROGRAMMING NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|SOFTWARE DEVELOPER|WEB DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,SOFTWARE DEVELOPER,WEB DEVELOPMENT NC III,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|GAME DEVELOPMENT SERVICES|WEB DEVELOPER|WEB DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,GAME DEVELOPMENT SERVICES,WEB DEVELOPER,WEB DEVELOPMENT NC III,WITH TR,,"2,568","2,568","2,312","1,850","1,714",0,0,0,0,0,0,0,0,,"3,426","3,426","3,084","2,468","2,312",0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|CLAIMS PROCESSORS|MEDICAL CODING AND CLAIMS PROCESSING NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,CLAIMS PROCESSORS,MEDICAL CODING AND CLAIMS PROCESSING NC III,WITH TR,,968,968,872,692,642,0,0,0,0,0,0,0,0,,"1,410","1,410","1,276","1,026",956,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|MEDICAL CODER|MEDICAL CODING AND CLAIMS PROCESSING NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,MEDICAL CODER,MEDICAL CODING AND CLAIMS PROCESSING NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|HEALTH INFORMATION MANAGEMENT SERVICES|MEDICAL TRANSCRIPTION EDITOR|MEDICAL TRANSCRIPTION NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,HEALTH INFORMATION MANAGEMENT SERVICES,MEDICAL TRANSCRIPTION EDITOR,MEDICAL TRANSCRIPTION NC II,WITH TR,,272,272,245,193,180,0,0,0,0,0,0,0,0,,476,476,433,349,324,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|AI MARKETING|GENERATIVE ARTIFICIAL INTELLIGENCE (AI)|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,AI MARKETING,GENERATIVE ARTIFICIAL INTELLIGENCE (AI),WITH CS,,273,273,246,0,0,0,0,0,0,0,0,0,0,,478,478,434,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|ATLASSIAN GURU/SCRUM MASTER|WEB DEVELOPMENT NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,ATLASSIAN GURU/SCRUM MASTER,WEB DEVELOPMENT NC III,WITH TR,,853,747,672,538,501,0,0,0,0,106,95,76,71,,426,124,112,90,84,153,138,111,104,149,134,107,100
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|AUTOMATION|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,AUTOMATION,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,273,273,246,0,0,0,0,0,0,0,0,0,0,,478,478,434,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|COMPUTER LITERACY|COMPUTER SYSTEMS SERVICING NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,COMPUTER LITERACY,COMPUTER SYSTEMS SERVICING NC II,WITH TR,,"3,259","2,468","2,221","1,776","1,651",0,0,0,0,791,712,570,529,,"1,679","1,284","1,157",924,862,0,0,0,0,395,357,285,266
"REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|COMPUTER LITERATE AND PROFICIENT TO WINDOWS OS, APPLE OS, X, MS OFFICE AND GOOGLE APPLICATION|COMPUTER SYSTEMS SERVICING NC II|WITH TR",REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"COMPUTER LITERATE AND PROFICIENT TO WINDOWS OS, APPLE OS, X, MS OFFICE AND GOOGLE APPLICATION",COMPUTER SYSTEMS SERVICING NC II,WITH TR,,164,164,148,118,109,0,0,0,0,0,0,0,0,,218,142,127,101,94,0,0,0,0,76,68,54,50
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CREATIVE/ ART DIRECTOR|VISUAL GRAPHIC DESIGN NC III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CREATIVE/ ART DIRECTOR,VISUAL GRAPHIC DESIGN NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CRYPTO (BLOCK CHAIN)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CRYPTO (BLOCK CHAIN),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,273,273,246,0,0,0,0,0,0,0,0,0,0,,478,478,434,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CYBER SECURITY|CYBER RISK ASSESSMENT LEVEL III|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CYBER SECURITY,CYBER RISK ASSESSMENT LEVEL III,WITH TR,,146,146,131,105,98,0,0,0,0,0,0,0,0,,73,73,66,53,50,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|CYBER SECURITY|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,CYBER SECURITY,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,273,273,246,0,0,0,0,0,0,0,0,0,0,,478,478,434,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|DATA ANALYSIS|DATA ANALYTICS LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,DATA ANALYSIS,DATA ANALYTICS LEVEL III,WITH CS,,936,936,843,0,0,0,0,0,0,0,0,0,0,,889,889,803,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|DATA SCIENCE|DATA ANALYTICS LEVEL III|WITH CS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,DATA SCIENCE,DATA ANALYTICS LEVEL III,WITH CS,,920,920,828,0,0,0,0,0,0,0,0,0,0,,770,770,696,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|FULL-STACK DEVELOPER|DIPLOMA PROGRAM IN WEB APPLICATION DEVELOPMENT TECHNOLOGY|DIPLOMA PROGRAMS,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,FULL-STACK DEVELOPER,DIPLOMA PROGRAM IN WEB APPLICATION DEVELOPMENT TECHNOLOGY,DIPLOMA PROGRAMS,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|HARDWARE DEPLOYMENT|COMPUTER SYSTEMS SERVICING NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,HARDWARE DEPLOYMENT,COMPUTER SYSTEMS SERVICING NC II,WITH TR,,141,141,127,102,95,0,0,0,0,0,0,0,0,,70,70,63,50,47,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|IOT TECHNICIAN|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,IOT TECHNICIAN,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,770,770,693,0,0,0,0,0,0,0,0,0,0,,587,587,532,0,0,0,0,0,0,0,0,0,0
REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|IT SKILLED INDIVIDUAL|COMPUTER SYSTEMS SERVICING NC II|WITH TR,REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,IT SKILLED INDIVIDUAL,COMPUTER SYSTEMS SERVICING NC II,WITH TR,,848,748,674,540,502,100,90,72,67,0,0,0,0,,423,274,247,198,185,26,23,18,17,123,111,89,83
"REGION_VII|INFORMATION AND COMMUNICATION TECHNOLOGY|INFORMATION TECHNOLOGY SERVICES|IT SUPPORT SPECIALIST, COMPUTER TECHNICIAN, PROGRAMMER, NETWORK SYSTEM TECHNICIAN, HELP DESK SUPPORT, DESKTOP SUPPORT SPECIALIST|DIPLOMA PROGRAM IN COMPUTER ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS",REGION_VII,INFORMATION AND COMMUNICATION TECHNOLOGY,INFORMATION TECHNOLOGY SERVICES,"IT SUPPORT SPECIALIST, COMPUTER TECHNICIAN, PROGRAMMER, NETWORK SYSTEM TECHNICIAN, HELP DESK SUPPORT, DESKTOP SUPPORT SPECIALIST",DIPLOMA PROGRAM IN COMPUTER ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,"1,603","1,603","1,443","1,155","1,071",0,0,0,0,0,0,0,0,,"1,730","1,730","1,558","1,247","1,169",0,0,0,0,0,0,0,0
